,id,user_id,view_id,room_id,roomuser_id,participant_id,deleted_at,updated_at,registered_at
217,275,1961,279,236,259,9c7e96d7,2022-02-15 14:01:00.305,2022-02-15 14:01:00.305,2022-02-15 13:00:37.636
218,276,6591,280,219,276,84070102,2022-02-15 13:01:19.990,2022-02-15 13:01:19.990,2022-02-15 13:00:52.343
219,278,6520,281,254,344,0157f443,2022-02-15 13:01:33.248,2022-02-15 13:01:33.248,2022-02-15 13:00:54.179
220,279,6504,284,227,283,228da27a,2022-02-15 13:53:13.963,2022-02-15 13:53:13.963,2022-02-15 13:01:15.283
221,280,6549,283,186,300,ba0577f1,2022-02-15 13:24:20.787,2022-02-15 13:24:20.787,2022-02-15 13:01:21.689
222,281,6591,285,219,276,ed33f2bf,2022-02-15 13:26:04.193,2022-02-15 13:26:04.193,2022-02-15 13:01:27.760
223,283,1423,287,204,340,c509acf6,2022-02-15 13:13:17.843,2022-02-15 13:13:17.843,2022-02-15 13:02:14.892
224,285,6523,289,230,263,cc365579,2022-02-15 13:08:54.608,2022-02-15 13:08:54.608,2022-02-15 13:02:22.257
225,287,6593,292,238,261,3b131fcf,2022-02-15 13:32:16.125,2022-02-15 13:32:16.126,2022-02-15 13:02:34.452
226,288,6520,293,254,344,14d61630,2022-02-15 13:06:51.985,2022-02-15 13:06:51.985,2022-02-15 13:02:49.802
227,289,6093,294,236,345,91d7b76d,2022-02-15 14:01:03.737,2022-02-15 14:01:03.737,2022-02-15 13:03:06.864
228,290,2,295,228,247,46c542b7,2022-02-15 13:08:56.791,2022-02-15 13:08:56.791,2022-02-15 13:03:11.159
229,291,1621,296,254,308,5db20e2a,2022-02-15 13:23:37.754,2022-02-15 13:23:37.754,2022-02-15 13:04:00.048
230,292,6091,297,236,329,cab564e1,2022-02-15 13:24:15.243,2022-02-15 13:24:15.243,2022-02-15 13:04:10.976
231,293,6542,298,192,346,c2e2175c,2022-02-15 13:59:53.582,2022-02-15 13:59:53.582,2022-02-15 13:04:21.415
232,294,6518,299,204,326,f07c7d15,2022-02-15 13:06:20.889,2022-02-15 13:06:20.890,2022-02-15 13:04:29.144
233,295,357,300,219,231,91f942a7,2022-02-15 13:26:02.269,2022-02-15 13:26:02.269,2022-02-15 13:04:41.246
234,296,6552,302,191,330,de644c82,2022-02-15 13:05:02.107,2022-02-15 13:05:02.107,2022-02-15 13:04:50.115
235,297,850,301,225,240,312256b4,2022-02-15 13:37:41.049,2022-02-15 13:37:41.049,2022-02-15 13:04:51.668
236,298,6603,303,187,347,9982148c,2022-02-15 15:36:17.176,2022-02-15 15:36:17.176,2022-02-15 13:05:09.921
237,299,926,304,200,348,65d869ae,2022-02-15 13:11:00.486,2022-02-15 13:11:00.487,2022-02-15 13:05:12.169
238,300,6595,305,219,349,676c0788,2022-02-15 13:12:24.787,2022-02-15 13:12:24.787,2022-02-15 13:05:25.366
239,301,6494,306,228,321,48d3282b,2022-02-15 13:08:16.138,2022-02-15 13:08:16.138,2022-02-15 13:06:20.462
240,302,6545,307,188,350,92d5e2a0,2022-02-15 13:35:38.308,2022-02-15 13:35:38.308,2022-02-15 13:06:22.544
241,304,49,309,200,352,e2869191,2022-02-15 13:10:51.794,2022-02-15 13:10:51.794,2022-02-15 13:06:48.387
242,305,6520,310,254,344,d7f5141e,2022-02-15 13:07:12.218,2022-02-15 13:07:12.218,2022-02-15 13:06:57.612
243,306,6584,311,231,353,9dd30b00,2022-02-15 13:07:50.013,2022-02-15 13:07:50.013,2022-02-15 13:07:24.538
244,307,6577,312,234,265,2893eab0,2022-02-15 14:01:17.241,2022-02-15 14:01:17.242,2022-02-15 13:07:44.941
245,308,6586,313,233,354,1dd4830a,2022-02-15 13:17:44.016,2022-02-15 13:17:44.016,2022-02-15 13:08:01.484
246,309,6582,314,231,355,e4b57012,2022-02-15 13:10:18.635,2022-02-15 13:10:18.636,2022-02-15 13:08:06.697
247,311,6520,315,254,344,fef88279,2022-02-15 13:13:02.839,2022-02-15 13:13:02.839,2022-02-15 13:08:46.013
248,312,6584,317,233,357,644cccf5,2022-02-15 14:53:20.167,2022-02-15 14:53:20.167,2022-02-15 13:08:57.856
249,313,2,318,232,253,26fafdee,2022-02-15 13:10:40.985,2022-02-15 13:10:40.986,2022-02-15 13:08:58.368
250,314,6600,319,185,358,4db7a6a0,2022-02-15 15:37:17.220,2022-02-15 15:37:17.220,2022-02-15 13:09:05.499
251,315,6518,320,204,326,da0b476b,2022-02-15 13:13:32.084,2022-02-15 13:13:32.084,2022-02-15 13:09:20.480
252,316,6523,321,230,263,4b7c296f,2022-02-15 13:09:44.172,2022-02-15 13:09:44.173,2022-02-15 13:09:29.866
253,317,5855,322,233,359,49d8fbf3,2022-02-15 13:10:08.862,2022-02-15 13:10:08.862,2022-02-15 13:09:41.670
254,319,6517,324,236,361,3a933209,2022-02-15 14:01:41.609,2022-02-15 14:01:41.609,2022-02-15 13:10:17.488
255,320,230,325,230,289,d9eec3cc,2022-02-15 13:39:53.887,2022-02-15 13:39:53.887,2022-02-15 13:10:41.616
256,321,2,326,230,250,93b9af6f,2022-02-15 13:24:04.222,2022-02-15 13:24:04.222,2022-02-15 13:10:51.121
257,322,6582,327,233,362,4d4efd96,2022-02-15 13:17:52.651,2022-02-15 13:17:52.651,2022-02-15 13:11:01.061
258,323,6552,328,191,330,fe4cc577,2022-02-15 13:31:10.846,2022-02-15 13:31:10.846,2022-02-15 13:11:06.436
259,324,49,329,245,363,6a337198,2022-02-15 14:51:25.054,2022-02-15 14:51:25.054,2022-02-15 13:11:06.710
260,325,926,330,245,364,e22664a8,2022-02-15 14:51:06.477,2022-02-15 14:51:06.477,2022-02-15 13:11:54.848
261,327,6518,332,204,326,b1f660b5,2022-02-15 13:12:55.132,2022-02-15 13:12:55.133,2022-02-15 13:12:26.910
262,328,6595,333,219,349,67ee56a1,2022-02-15 13:26:01.982,2022-02-15 13:26:01.982,2022-02-15 13:13:03.749
263,329,1423,335,204,340,5a59de7a,2022-02-15 13:14:21.123,2022-02-15 13:14:21.124,2022-02-15 13:13:23.039
264,330,6520,334,254,344,4dde6657,2022-02-15 13:19:00.974,2022-02-15 13:19:00.974,2022-02-15 13:13:24.134
265,331,649,336,189,366,0ef52fc8,2022-02-15 13:15:56.637,2022-02-15 13:15:56.637,2022-02-15 13:13:55.889
266,332,6518,337,204,326,9c94354e,2022-02-15 13:15:37.981,2022-02-15 13:15:37.981,2022-02-15 13:13:59.084
267,333,6523,338,230,263,9b08fb5a,2022-02-15 13:31:25.199,2022-02-15 13:31:25.199,2022-02-15 13:14:27.510
268,334,1423,339,204,340,7f0bb80c,2022-02-15 13:18:43.194,2022-02-15 13:18:43.194,2022-02-15 13:14:45.095
269,337,1,342,250,302,ecedea53,2022-02-15 13:18:00.368,2022-02-15 13:18:00.368,2022-02-15 13:15:16.665
270,338,6518,343,204,326,9c94354e,2022-02-15 14:00:13.426,2022-02-15 14:00:13.426,2022-02-15 13:15:44.465
271,339,6581,344,231,369,0f108239,2022-02-15 13:27:31.955,2022-02-15 13:27:31.956,2022-02-15 13:15:49.390
272,340,35,345,264,370,6afb3ba2,2022-02-15 13:16:28.784,2022-02-15 13:16:28.784,2022-02-15 13:16:16.043
273,341,2110,346,188,371,f4edfd24,2022-02-15 13:18:20.150,2022-02-15 13:18:20.150,2022-02-15 13:16:31.879
274,342,649,347,189,366,6844ce74,2022-02-15 13:48:32.468,2022-02-15 13:48:32.468,2022-02-15 13:16:51.005
275,343,6497,348,228,372,0b0857ab,2022-02-15 14:00:24.606,2022-02-15 14:00:24.606,2022-02-15 13:17:07.786
276,344,6582,349,231,355,dff9bb88,2022-02-15 13:41:47.054,2022-02-15 13:41:47.054,2022-02-15 13:18:14.189
277,345,6583,350,231,373,6a642727,2022-02-15 13:19:22.838,2022-02-15 13:19:22.838,2022-02-15 13:18:27.100
278,346,6586,351,233,354,49707a24,2022-02-15 14:53:22.125,2022-02-15 14:53:22.125,2022-02-15 13:18:36.006
279,347,1423,352,204,340,47c0dcd9,2022-02-15 13:18:55.453,2022-02-15 13:18:55.453,2022-02-15 13:18:51.045
280,348,1,353,250,302,d20cf5c7,2022-02-15 13:19:16.533,2022-02-15 13:19:16.533,2022-02-15 13:18:58.653
281,349,2110,354,188,371,ad7d5467,2022-02-15 13:55:08.076,2022-02-15 13:55:08.077,2022-02-15 13:19:03.843
282,350,454,355,245,374,1c8f3f6b,2022-02-15 14:51:25.065,2022-02-15 14:51:25.065,2022-02-15 13:19:13.368
283,351,1,357,250,302,50a833ed,2022-02-15 13:19:37.945,2022-02-15 13:19:37.945,2022-02-15 13:19:27.190
284,352,6580,356,231,375,c605a874,2022-02-15 13:27:50.539,2022-02-15 13:27:50.539,2022-02-15 13:19:28.322
285,353,1,358,250,302,24321c0b,2022-02-15 13:20:57.211,2022-02-15 13:20:57.211,2022-02-15 13:19:44.419
286,354,6520,359,254,344,efc83f2e,2022-02-15 13:20:42.803,2022-02-15 13:20:42.803,2022-02-15 13:20:01.609
287,355,1423,360,204,340,06aee7f1,2022-02-15 13:44:18.857,2022-02-15 13:44:18.857,2022-02-15 13:20:01.781
288,356,6511,362,254,376,f3be18f6,2022-02-15 13:20:58.618,2022-02-15 13:20:58.618,2022-02-15 13:20:06.229
289,357,6583,361,233,377,816cb794,2022-02-15 13:26:48.552,2022-02-15 13:26:48.552,2022-02-15 13:20:06.432
290,358,6520,364,254,344,7b6ffe2d,2022-02-15 13:22:36.595,2022-02-15 13:22:36.595,2022-02-15 13:20:58.692
291,359,1,365,250,302,84a0e82c,2022-02-15 13:21:08.934,2022-02-15 13:21:08.934,2022-02-15 13:21:05.179
292,360,6511,366,254,376,8599c730,2022-02-15 13:23:35.142,2022-02-15 13:23:35.142,2022-02-15 13:21:20.991
293,361,5855,368,233,359,a9d43036,2022-02-15 14:53:18.129,2022-02-15 14:53:18.129,2022-02-15 13:21:41.694
294,362,1,369,250,302,094eb1d1,2022-02-15 13:21:45.614,2022-02-15 13:21:45.614,2022-02-15 13:21:42.854
295,363,1,370,250,302,0b9a4e21,2022-02-15 13:23:12.788,2022-02-15 13:23:12.788,2022-02-15 13:22:28.897
296,364,6604,371,231,379,20e8cc14,2022-02-15 14:21:58.301,2022-02-15 14:21:58.301,2022-02-15 13:22:36.966
297,365,6520,372,254,344,8f169581,2022-02-15 13:39:47.331,2022-02-15 13:39:47.331,2022-02-15 13:22:40.459
298,366,1,373,250,302,b8bd7cf3,2022-02-15 16:03:51.820,2022-02-15 16:03:51.820,2022-02-15 13:23:15.147
299,367,1621,374,254,308,a3bbd2c2,2022-02-15 13:24:04.582,2022-02-15 13:24:04.582,2022-02-15 13:23:44.846
300,368,6511,375,254,376,c1f77e7e,2022-02-15 13:39:46.550,2022-02-15 13:39:46.550,2022-02-15 13:23:49.956
301,369,1621,376,254,308,18a82271,2022-02-15 13:39:45.444,2022-02-15 13:39:45.444,2022-02-15 13:24:11.448
302,370,2,377,204,210,30cc356e,2022-02-15 13:29:33.426,2022-02-15 13:29:33.426,2022-02-15 13:24:33.797
303,371,6091,378,236,329,e4cad8d3,2022-02-15 14:01:05.696,2022-02-15 14:01:05.696,2022-02-15 13:24:48.530
304,373,6581,380,231,369,2b45f6d2,2022-02-15 13:40:15.897,2022-02-15 13:40:15.898,2022-02-15 13:27:38.931
305,374,6580,381,231,375,72474211,2022-02-15 14:21:53.286,2022-02-15 14:21:53.286,2022-02-15 13:28:00.518
306,375,6583,382,233,377,d2274371,2022-02-15 13:31:39.606,2022-02-15 13:31:39.607,2022-02-15 13:29:01.419
307,376,2,383,245,282,d98d1c82,2022-02-15 13:31:57.893,2022-02-15 13:31:57.893,2022-02-15 13:29:51.449
308,377,6552,385,191,330,fe4cc577,2022-02-15 13:31:44.530,2022-02-15 13:31:44.530,2022-02-15 13:31:19.541
309,378,2,386,228,247,67e363d0,2022-02-15 13:45:46.357,2022-02-15 13:45:46.357,2022-02-15 13:33:16.981
310,379,9,387,222,236,52f5b9e6,2022-02-15 13:34:28.589,2022-02-15 13:34:28.589,2022-02-15 13:34:13.594
311,380,6606,388,267,381,50a6e5bd,2022-02-15 13:46:38.320,2022-02-15 13:46:38.320,2022-02-15 13:34:21.365
312,381,735,389,267,382,93d8d93a,2022-02-15 13:49:32.625,2022-02-15 13:49:32.625,2022-02-15 13:34:55.601
313,382,6552,390,191,330,70df0b48,2022-02-15 13:46:53.285,2022-02-15 13:46:53.285,2022-02-15 13:37:22.594
314,383,6523,391,230,263,8b8de693,2022-02-15 13:39:55.368,2022-02-15 13:39:55.368,2022-02-15 13:38:38.997
315,384,9,392,222,236,32f32202,2022-02-15 14:12:27.118,2022-02-15 14:12:27.118,2022-02-15 13:39:13.444
316,385,6583,393,233,377,a5285769,2022-02-15 14:53:22.146,2022-02-15 14:53:22.146,2022-02-15 13:39:25.543
317,386,6581,394,231,369,875d426d,2022-02-15 14:22:24.817,2022-02-15 14:22:24.817,2022-02-15 13:40:19.038
318,387,1187,395,245,383,26562154,2022-02-15 14:26:48.652,2022-02-15 14:26:48.653,2022-02-15 13:40:33.244
319,388,6609,396,267,384,cf2764d1,2022-02-15 13:53:27.735,2022-02-15 13:53:27.735,2022-02-15 13:41:18.785
320,389,6582,397,231,355,3c8fa729,2022-02-15 14:21:57.825,2022-02-15 14:21:57.825,2022-02-15 13:42:33.118
321,390,6533,398,243,386,e2e30c4b,2022-02-15 13:56:42.083,2022-02-15 13:56:42.084,2022-02-15 13:46:30.842
322,391,6552,399,191,330,70df0b48,2022-02-15 13:47:16.081,2022-02-15 13:47:16.081,2022-02-15 13:47:02.093
323,392,2,400,243,278,14b40b14,2022-02-15 13:56:46.297,2022-02-15 13:56:46.297,2022-02-15 13:47:53.759
324,393,6606,401,267,381,4a6b623a,2022-02-15 13:49:21.391,2022-02-15 13:49:21.391,2022-02-15 13:48:38.299
325,394,6606,402,267,381,281d2a02,2022-02-15 13:53:52.949,2022-02-15 13:53:52.949,2022-02-15 13:49:38.069
326,395,6609,403,267,384,285ecef5,2022-02-15 14:27:24.175,2022-02-15 14:27:24.175,2022-02-15 13:53:54.331
327,396,735,404,267,382,ee0da367,2022-02-15 14:24:31.136,2022-02-15 14:24:31.136,2022-02-15 13:54:26.744
328,397,6606,405,267,381,248d9e1d,2022-02-15 14:24:30.470,2022-02-15 14:24:30.471,2022-02-15 13:55:55.503
329,398,4982,406,269,387,e6bcc5a8,2022-02-15 14:37:06.399,2022-02-15 14:37:06.399,2022-02-15 14:08:49.782
330,399,94,407,269,388,9bcb1104,2022-02-15 14:40:25.698,2022-02-15 14:40:25.698,2022-02-15 14:09:26.743
331,401,2,409,242,389,bb63e0a5,2022-02-15 14:24:35.023,2022-02-15 14:24:35.023,2022-02-15 14:11:15.292
332,402,6507,410,270,390,876782b5,2022-02-15 14:13:17.073,2022-02-15 14:13:17.073,2022-02-15 14:12:01.960
333,403,1187,411,245,383,26562154,2022-02-15 14:26:52.921,2022-02-15 14:26:52.921,2022-02-15 14:26:15.959
334,404,1187,412,245,383,05b32942,2022-02-15 14:51:25.078,2022-02-15 14:51:25.078,2022-02-15 14:28:28.127
335,405,4982,413,271,391,08c90cd9,2022-02-15 14:39:09.751,2022-02-15 14:39:09.751,2022-02-15 14:38:33.452
336,406,4982,414,269,387,fc74b773,2022-02-15 14:46:05.305,2022-02-15 14:46:05.305,2022-02-15 14:39:40.909
337,407,94,415,269,388,186542f1,2022-02-15 14:46:00.859,2022-02-15 14:46:00.859,2022-02-15 14:40:33.158
338,408,6574,416,220,241,022c2b29,2022-02-15 14:42:39.350,2022-02-15 14:42:39.350,2022-02-15 14:40:34.477
339,409,6498,417,220,234,1be7db7f,2022-02-15 14:42:38.704,2022-02-15 14:42:38.704,2022-02-15 14:41:58.836
340,412,9,420,273,393,3f1d8352,2022-02-15 16:25:37.742,2022-02-15 16:25:37.742,2022-02-15 15:12:16.959
341,419,1,427,250,302,b8bd7cf3,2022-02-15 16:11:22.564,2022-02-15 16:11:22.564,2022-02-15 16:10:53.619
342,421,850,429,225,240,8b2cea5e,2022-02-15 23:26:03.132,2022-02-15 23:26:03.132,2022-02-15 23:02:01.762
343,422,6534,430,225,309,e35761eb,2022-02-15 23:07:20.938,2022-02-15 23:07:20.938,2022-02-15 23:03:43.637
344,423,6534,431,225,309,a2816135,2022-02-15 23:26:41.499,2022-02-15 23:26:41.499,2022-02-15 23:08:04.998
345,429,10,439,279,400,b72e45f8,2022-02-16 05:01:05.369,2022-02-16 05:01:05.369,2022-02-16 04:21:44.668
346,433,2,445,284,405,993f05a9,2022-02-16 05:40:22.116,2022-02-16 05:40:22.117,2022-02-16 05:35:06.708
347,435,5,447,285,407,5815d032,2022-02-16 05:46:50.445,2022-02-16 05:46:50.445,2022-02-16 05:46:22.989
348,445,61,457,293,415,189615ac,2022-02-17 01:44:01.397,2022-02-17 01:44:01.397,2022-02-17 01:28:27.704
349,447,2,459,294,416,096f17b0,2022-02-17 05:07:54.475,2022-02-17 05:07:54.475,2022-02-17 05:04:34.339
350,449,2,461,296,418,db3d4276,2022-02-17 14:34:14.996,2022-02-17 14:34:14.997,2022-02-17 14:27:14.514
351,451,1,463,298,420,26d669dc,2022-02-18 01:29:40.629,2022-02-18 01:29:40.629,2022-02-18 01:29:24.846
352,453,9,465,297,421,b541af35,2022-02-18 02:22:17.847,2022-02-18 02:22:17.847,2022-02-18 01:55:32.510
353,456,2,468,299,423,279b7d00,2022-02-18 02:26:32.830,2022-02-18 02:26:32.830,2022-02-18 02:19:11.499
354,457,9,469,297,421,417734bd,2022-02-18 02:26:01.479,2022-02-18 02:26:01.480,2022-02-18 02:22:20.995
355,460,9,472,297,421,78faf606,2022-02-18 03:03:49.875,2022-02-18 03:03:49.875,2022-02-18 02:26:08.796
356,461,9,473,297,421,2e54333f,2022-02-18 03:05:40.478,2022-02-18 03:05:40.478,2022-02-18 03:04:53.506
357,462,9,474,297,421,916a916a,2022-02-18 03:11:40.445,2022-02-18 03:11:40.445,2022-02-18 03:05:51.844
358,463,9,475,297,421,6918d2bd,2022-02-18 03:13:34.832,2022-02-18 03:13:34.832,2022-02-18 03:12:37.615
359,467,5855,479,233,359,b59414a0,2022-02-18 03:25:30.256,2022-02-18 03:25:30.257,2022-02-18 03:25:24.001
360,468,5855,480,233,359,e7d1eccb,2022-02-18 03:40:20.161,2022-02-18 03:40:20.161,2022-02-18 03:29:15.096
361,469,5855,481,233,359,5423c9a8,2022-02-18 03:40:48.008,2022-02-18 03:40:48.008,2022-02-18 03:40:24.575
362,470,5855,482,233,359,a1f93da7,2022-02-18 03:52:12.514,2022-02-18 03:52:12.515,2022-02-18 03:40:51.654
363,471,104,483,301,426,7d587866,2022-02-18 03:43:21.829,2022-02-18 03:43:21.829,2022-02-18 03:43:11.495
364,472,2,484,302,427,19253017,2022-02-18 04:31:52.317,2022-02-18 04:31:52.317,2022-02-18 04:31:47.986
365,473,2,485,303,428,9ec467d7,2022-02-18 04:40:45.102,2022-02-18 04:40:45.102,2022-02-18 04:32:04.821
366,474,735,486,304,429,73cd42f0,2022-02-18 05:09:31.036,2022-02-18 05:09:31.036,2022-02-18 04:40:48.744
367,477,9,489,304,432,dc4d983d,2022-02-18 05:00:12.970,2022-02-18 05:00:12.970,2022-02-18 04:45:54.788
368,478,2,490,303,428,9ec467d7,2022-02-18 05:00:01.050,2022-02-18 05:00:01.050,2022-02-18 04:59:52.073
369,479,2,491,303,428,666c2b77,2022-02-18 05:00:58.588,2022-02-18 05:00:58.588,2022-02-18 05:00:03.103
370,480,9,492,304,432,f35a803d,2022-02-18 05:06:58.648,2022-02-18 05:06:58.648,2022-02-18 05:00:57.018
371,481,2,493,306,433,de3f27c5,2022-02-18 05:04:41.884,2022-02-18 05:04:41.884,2022-02-18 05:01:21.484
372,482,2,494,307,434,a0ff9f18,2022-02-18 05:23:44.704,2022-02-18 05:23:44.704,2022-02-18 05:05:40.913
373,483,9,495,304,432,3095e126,2022-02-18 05:10:24.377,2022-02-18 05:10:24.377,2022-02-18 05:07:52.553
374,484,735,496,304,429,a760b24d,2022-02-18 05:11:38.573,2022-02-18 05:11:38.573,2022-02-18 05:10:59.356
375,485,735,497,304,429,a760b24d,2022-02-18 05:12:28.641,2022-02-18 05:12:28.641,2022-02-18 05:11:51.148
376,486,9,498,304,432,c34804a7,2022-02-18 05:13:47.448,2022-02-18 05:13:47.448,2022-02-18 05:12:26.052
377,487,1893,499,308,435,a01e6fba,2022-02-18 05:18:36.810,2022-02-18 05:18:36.810,2022-02-18 05:13:07.935
378,488,9,500,304,432,88f37067,2022-02-18 05:15:30.978,2022-02-18 05:15:30.978,2022-02-18 05:13:58.168
379,489,735,501,304,429,73f74c5c,2022-02-18 05:18:08.939,2022-02-18 05:18:08.939,2022-02-18 05:15:17.708
380,490,9,502,304,432,649dbe53,2022-02-18 07:04:40.685,2022-02-18 07:04:40.685,2022-02-18 05:15:43.468
381,491,735,503,304,429,73f74c5c,2022-02-18 05:25:26.761,2022-02-18 05:25:26.761,2022-02-18 05:25:05.764
382,492,735,504,304,429,0ef235b6,2022-02-18 05:26:22.010,2022-02-18 05:26:22.010,2022-02-18 05:25:52.631
383,493,735,505,304,429,8ec954a8,2022-02-18 05:45:52.066,2022-02-18 05:45:52.066,2022-02-18 05:26:37.673
384,495,6679,507,310,437,3beb329e,2022-02-18 06:42:45.978,2022-02-18 06:42:45.978,2022-02-18 06:42:23.290
385,496,6679,508,310,437,a19cf71a,2022-02-18 06:43:18.345,2022-02-18 06:43:18.345,2022-02-18 06:42:58.559
386,497,1961,509,311,438,6ff7405a,2022-02-18 06:47:27.861,2022-02-18 06:47:27.861,2022-02-18 06:43:45.016
387,498,1961,510,311,438,0e17c11f,2022-02-18 06:47:48.773,2022-02-18 06:47:48.774,2022-02-18 06:47:29.990
388,499,5454,511,312,439,7dbaf1e4,2022-02-18 06:54:10.025,2022-02-18 06:54:10.025,2022-02-18 06:52:17.294
389,500,2,512,313,440,ee2dfd9b,2022-02-18 07:29:32.650,2022-02-18 07:29:32.650,2022-02-18 06:59:28.717
390,501,6680,513,314,441,4e53c555,2022-02-18 07:04:35.982,2022-02-18 07:04:35.982,2022-02-18 07:00:50.139
391,502,6585,514,314,442,1b81987c,2022-02-18 07:14:10.732,2022-02-18 07:14:10.732,2022-02-18 07:01:20.895
392,503,1,515,314,443,964e084b,2022-02-18 07:04:23.087,2022-02-18 07:04:23.087,2022-02-18 07:01:47.490
393,504,1,516,314,443,7e8630af,2022-02-18 07:18:37.573,2022-02-18 07:18:37.573,2022-02-18 07:04:35.446
394,505,9,517,315,444,496eced0,2022-02-18 07:11:02.740,2022-02-18 07:11:02.740,2022-02-18 07:08:23.502
395,506,9,518,316,445,ad0b434f,2022-02-18 07:12:24.512,2022-02-18 07:12:24.512,2022-02-18 07:11:21.380
396,507,6680,519,317,446,6d194562,2022-02-18 07:56:05.981,2022-02-18 07:56:05.981,2022-02-18 07:11:53.192
397,508,9,520,318,447,701e75e4,2022-02-18 07:56:10.243,2022-02-18 07:56:10.243,2022-02-18 07:12:42.908
398,509,6585,521,319,448,7eafdea4,2022-02-18 07:56:20.647,2022-02-18 07:56:20.647,2022-02-18 07:14:55.237
399,510,6679,522,320,449,d5cdf453,2022-02-18 07:21:51.554,2022-02-18 07:21:51.554,2022-02-18 07:21:14.147
400,511,6679,523,322,451,7831bbe3,2022-02-18 07:40:33.975,2022-02-18 07:40:33.975,2022-02-18 07:39:54.184
401,512,2,524,313,440,ee2dfd9b,2022-02-18 07:41:22.138,2022-02-18 07:41:22.138,2022-02-18 07:40:58.224
402,513,2,525,313,440,df08414c,2022-02-18 07:49:40.448,2022-02-18 07:49:40.448,2022-02-18 07:42:56.059
403,514,2,526,323,452,b8001d86,2022-02-18 08:23:08.120,2022-02-18 08:23:08.120,2022-02-18 07:51:31.762
404,515,1961,527,324,453,7b31633f,2022-02-18 09:44:47.101,2022-02-18 09:44:47.101,2022-02-18 09:39:19.287
405,516,1961,528,324,453,3b98019c,2022-02-18 09:58:32.099,2022-02-18 09:58:32.099,2022-02-18 09:44:54.109
406,517,1961,529,324,453,4060fe8c,2022-02-18 09:58:38.445,2022-02-18 09:58:38.445,2022-02-18 09:58:33.710
407,518,1961,530,325,454,a27355c9,2022-02-18 10:31:38.641,2022-02-18 10:31:38.642,2022-02-18 10:26:50.830
408,519,297,531,326,455,0aa99b74,2022-02-19 04:58:03.911,2022-02-19 04:58:03.911,2022-02-19 04:57:38.486
409,520,297,532,327,456,87c00735,2022-02-19 04:58:39.866,2022-02-19 04:58:39.866,2022-02-19 04:58:13.867
410,521,297,533,328,457,b40ee72e,2022-02-19 04:59:05.706,2022-02-19 04:59:05.706,2022-02-19 04:58:48.917
411,522,297,534,329,458,365780cb,2022-02-19 04:59:36.806,2022-02-19 04:59:36.806,2022-02-19 04:59:18.016
412,523,297,535,330,459,750b638e,2022-02-19 04:59:59.875,2022-02-19 04:59:59.875,2022-02-19 04:59:46.078
413,524,297,536,331,460,e8deadd7,2022-02-19 05:00:19.836,2022-02-19 05:00:19.836,2022-02-19 05:00:08.048
414,525,297,537,332,461,dc546dbc,2022-02-19 05:00:48.429,2022-02-19 05:00:48.430,2022-02-19 05:00:28.634
415,526,297,538,333,462,71ef1dbc,2022-02-19 05:01:11.934,2022-02-19 05:01:11.934,2022-02-19 05:00:57.146
416,527,297,539,334,463,f1bd83fe,2022-02-19 05:01:32.432,2022-02-19 05:01:32.432,2022-02-19 05:01:21.639
417,528,297,540,335,464,de552a79,2022-02-19 05:01:54.778,2022-02-19 05:01:54.778,2022-02-19 05:01:43.004
418,529,297,541,336,465,caa60013,2022-02-19 05:02:20.731,2022-02-19 05:02:20.731,2022-02-19 05:02:07.944
419,530,297,542,337,466,6321ad3e,2022-02-19 05:12:57.268,2022-02-19 05:12:57.268,2022-02-19 05:02:31.190
420,531,6604,543,328,467,d61d5461,2022-02-19 08:09:46.049,2022-02-19 08:09:46.049,2022-02-19 05:20:38.427
421,532,6708,544,335,468,3ed4d165,2022-02-19 05:22:50.434,2022-02-19 05:22:50.434,2022-02-19 05:22:13.269
422,533,6691,545,328,469,dbc9921c,2022-02-19 06:46:57.640,2022-02-19 06:46:57.640,2022-02-19 05:22:15.576
423,534,6584,546,328,470,2645762c,2022-02-19 08:09:42.975,2022-02-19 08:09:42.976,2022-02-19 05:22:22.257
424,535,6671,547,334,471,faa48e2d,2022-02-19 08:03:28.870,2022-02-19 08:03:28.871,2022-02-19 05:22:49.832
425,536,6586,548,334,472,bdc2c658,2022-02-19 08:03:29.983,2022-02-19 08:03:29.983,2022-02-19 05:23:30.732
426,537,6669,549,331,473,355ba57e,2022-02-19 05:23:51.553,2022-02-19 05:23:51.553,2022-02-19 05:23:41.207
427,538,6667,550,332,474,7060fb16,2022-02-19 07:25:52.108,2022-02-19 07:25:52.108,2022-02-19 05:23:47.353
428,539,6696,551,327,475,bd90a05e,2022-02-19 08:01:48.964,2022-02-19 08:01:48.964,2022-02-19 05:23:49.646
429,540,6582,552,327,476,1a3d50ea,2022-02-19 06:00:32.718,2022-02-19 06:00:32.718,2022-02-19 05:23:56.391
430,541,6670,553,330,477,c3d9b189,2022-02-19 05:36:17.670,2022-02-19 05:36:17.670,2022-02-19 05:23:56.719
